Initial Cost	Cost	Total iterations	Partial iterations	k	lambda
456824.0	336713.0	4000	400	125.0	1.0
456824.0	320171.0	1000	100	1.0	0.001
456824.0	285792.0	2000	100	1.0	0.01
456824.0	262406.0	3000	100	1.0	0.1
456824.0	362727.0	4000	100	1.0	1.0
456824.0	343433.0	1000	200	5.0	0.001
456824.0	317067.0	2000	200	5.0	0.01
456824.0	310319.0	3000	200	5.0	0.1
456824.0	372382.0	4000	200	5.0	1.0
456824.0	336274.0	1000	300	25.0	0.001
456824.0	294729.0	2000	300	25.0	0.01
456824.0	282897.0	3000	300	25.0	0.1
456824.0	329409.0	4000	300	25.0	1.0
456824.0	344008.0	1000	400	125.0	0.001
456824.0	317599.0	2000	400	125.0	0.01
456824.0	264007.0	3000	400	125.0	0.1
456824.0	368204.0	4000	400	125.0	1.0
456824.0	336734.0	1000	100	1.0	0.001
456824.0	286422.0	2000	100	1.0	0.01
456824.0	272779.0	3000	100	1.0	0.1
456824.0	331317.0	4000	100	1.0	1.0
456824.0	327511.0	1000	200	5.0	0.001
456824.0	288994.0	2000	200	5.0	0.01
456824.0	269571.0	3000	200	5.0	0.1
456824.0	358896.0	4000	200	5.0	1.0
456824.0	347032.0	1000	300	25.0	0.001
456824.0	293224.0	2000	300	25.0	0.01
456824.0	302966.0	3000	300	25.0	0.1
456824.0	329943.0	4000	300	25.0	1.0
456824.0	333654.0	1000	400	125.0	0.001
456824.0	296097.0	2000	400	125.0	0.01
456824.0	282546.0	3000	400	125.0	0.1
456824.0	380348.0	4000	400	125.0	1.0
456824.0	364269.0	1000	100	1.0	0.001
456824.0	295825.0	2000	100	1.0	0.01
456824.0	306612.0	3000	100	1.0	0.1
456824.0	337312.0	4000	100	1.0	1.0
456824.0	329458.0	1000	200	5.0	0.001
456824.0	295294.0	2000	200	5.0	0.01
456824.0	274131.0	3000	200	5.0	0.1
456824.0	331235.0	4000	200	5.0	1.0
456824.0	334655.0	1000	300	25.0	0.001
456824.0	301069.0	2000	300	25.0	0.01
456824.0	278739.0	3000	300	25.0	0.1
456824.0	335216.0	4000	300	25.0	1.0
456824.0	341030.0	1000	400	125.0	0.001
456824.0	308660.0	2000	400	125.0	0.01
456824.0	265237.0	3000	400	125.0	0.1
456824.0	376722.0	4000	400	125.0	1.0
456824.0	345836.0	1000	100	1.0	0.001
456824.0	314131.0	2000	100	1.0	0.01
456824.0	284226.0	3000	100	1.0	0.1
456824.0	349697.0	4000	100	1.0	1.0
456824.0	332275.0	1000	200	5.0	0.001
456824.0	299508.0	2000	200	5.0	0.01
456824.0	268396.0	3000	200	5.0	0.1
456824.0	383035.0	4000	200	5.0	1.0
456824.0	327784.0	1000	300	25.0	0.001
456824.0	323568.0	2000	300	25.0	0.01
456824.0	281789.0	3000	300	25.0	0.1
456824.0	342879.0	4000	300	25.0	1.0
456824.0	347140.0	1000	400	125.0	0.001
456824.0	286079.0	2000	400	125.0	0.01
456824.0	286899.0	3000	400	125.0	0.1
456824.0	354998.0	4000	400	125.0	1.0
456824.0	327780.0	1000	100	1.0	0.001
456824.0	302803.0	2000	100	1.0	0.01
456824.0	267455.0	3000	100	1.0	0.1
456824.0	335205.0	4000	100	1.0	1.0
456824.0	320119.0	1000	200	5.0	0.001
456824.0	274640.0	2000	200	5.0	0.01
456824.0	264047.0	3000	200	5.0	0.1
456824.0	364519.0	4000	200	5.0	1.0
456824.0	346672.0	1000	300	25.0	0.001
456824.0	303545.0	2000	300	25.0	0.01
456824.0	269380.0	3000	300	25.0	0.1
456824.0	356088.0	4000	300	25.0	1.0
456824.0	310631.0	1000	400	125.0	0.001
456824.0	293872.0	2000	400	125.0	0.01
456824.0	296916.0	3000	400	125.0	0.1
456824.0	343990.0	4000	400	125.0	1.0
456824.0	353390.0	1000	100	1.0	0.001
456824.0	308221.0	2000	100	1.0	0.01
456824.0	279500.0	3000	100	1.0	0.1
456824.0	337994.0	4000	100	1.0	1.0
456824.0	310522.0	1000	200	5.0	0.001
456824.0	283934.0	2000	200	5.0	0.01
456824.0	261889.0	3000	200	5.0	0.1
456824.0	377792.0	4000	200	5.0	1.0
456824.0	369689.0	1000	300	25.0	0.001
456824.0	302465.0	2000	300	25.0	0.01
456824.0	273941.0	3000	300	25.0	0.1
456824.0	334613.0	4000	300	25.0	1.0
456824.0	336835.0	1000	400	125.0	0.001
456824.0	276529.0	2000	400	125.0	0.01
456824.0	282508.0	3000	400	125.0	0.1
456824.0	352242.0	4000	400	125.0	1.0
456824.0	339090.0	1000	100	1.0	0.001
456824.0	309901.0	2000	100	1.0	0.01
456824.0	297428.0	3000	100	1.0	0.1
456824.0	358800.0	4000	100	1.0	1.0
456824.0	311800.0	1000	200	5.0	0.001
456824.0	304305.0	2000	200	5.0	0.01
456824.0	270462.0	3000	200	5.0	0.1
456824.0	337814.0	4000	200	5.0	1.0
456824.0	324926.0	1000	300	25.0	0.001
456824.0	298975.0	2000	300	25.0	0.01
456824.0	281356.0	3000	300	25.0	0.1
456824.0	366279.0	4000	300	25.0	1.0
456824.0	364627.0	1000	400	125.0	0.001
456824.0	289943.0	2000	400	125.0	0.01
456824.0	266482.0	3000	400	125.0	0.1
456824.0	340582.0	4000	400	125.0	1.0
456824.0	322014.0	1000	100	1.0	0.001
456824.0	297221.0	2000	100	1.0	0.01
456824.0	296103.0	3000	100	1.0	0.1
456824.0	355707.0	4000	100	1.0	1.0
456824.0	348819.0	1000	200	5.0	0.001
456824.0	324660.0	2000	200	5.0	0.01
456824.0	251107.0	3000	200	5.0	0.1
456824.0	355439.0	4000	200	5.0	1.0
456824.0	350053.0	1000	300	25.0	0.001
456824.0	290490.0	2000	300	25.0	0.01
456824.0	277720.0	3000	300	25.0	0.1
456824.0	341538.0	4000	300	25.0	1.0
456824.0	376211.0	1000	400	125.0	0.001
456824.0	311728.0	2000	400	125.0	0.01
456824.0	266008.0	3000	400	125.0	0.1
456824.0	332909.0	4000	400	125.0	1.0
456824.0	323073.0	1000	100	1.0	0.001
456824.0	302784.0	2000	100	1.0	0.01
456824.0	262863.0	3000	100	1.0	0.1
456824.0	339113.0	4000	100	1.0	1.0
456824.0	334464.0	1000	200	5.0	0.001
456824.0	296817.0	2000	200	5.0	0.01
456824.0	264311.0	3000	200	5.0	0.1
456824.0	338504.0	4000	200	5.0	1.0
456824.0	339166.0	1000	300	25.0	0.001
456824.0	280734.0	2000	300	25.0	0.01
456824.0	274673.0	3000	300	25.0	0.1
456824.0	364383.0	4000	300	25.0	1.0
456824.0	338732.0	1000	400	125.0	0.001
456824.0	304640.0	2000	400	125.0	0.01
456824.0	294715.0	3000	400	125.0	0.1
456824.0	362041.0	4000	400	125.0	1.0
456824.0	341087.0	1000	100	1.0	0.001
456824.0	264097.0	2000	100	1.0	0.01
456824.0	272266.0	3000	100	1.0	0.1
456824.0	342391.0	4000	100	1.0	1.0
456824.0	336914.0	1000	200	5.0	0.001
456824.0	293413.0	2000	200	5.0	0.01
456824.0	249980.0	3000	200	5.0	0.1
456824.0	351216.0	4000	200	5.0	1.0
456824.0	328761.0	1000	300	25.0	0.001
456824.0	306140.0	2000	300	25.0	0.01
456824.0	261258.0	3000	300	25.0	0.1
456824.0	359762.0	4000	300	25.0	1.0
456824.0	334424.0	1000	400	125.0	0.001
456824.0	292651.0	2000	400	125.0	0.01
456824.0	267615.0	3000	400	125.0	0.1
456824.0	354071.0	4000	400	125.0	1.0
456824.0	323311.0	1000	100	1.0	0.001
456824.0	291732.0	2000	100	1.0	0.01
456824.0	305858.0	3000	100	1.0	0.1
456824.0	345129.0	4000	100	1.0	1.0
456824.0	379845.0	1000	200	5.0	0.001
456824.0	327158.0	2000	200	5.0	0.01
456824.0	283165.0	3000	200	5.0	0.1
456824.0	341429.0	4000	200	5.0	1.0
456824.0	328173.0	1000	300	25.0	0.001
456824.0	289186.0	2000	300	25.0	0.01
456824.0	285978.0	3000	300	25.0	0.1
456824.0	344120.0	4000	300	25.0	1.0
456824.0	330825.0	1000	400	125.0	0.001
456824.0	290912.0	2000	400	125.0	0.01
456824.0	272576.0	3000	400	125.0	0.1
456824.0	351916.0	4000	400	125.0	1.0
456824.0	345073.0	1000	100	1.0	0.001
456824.0	279069.0	2000	100	1.0	0.01
456824.0	255545.0	3000	100	1.0	0.1
456824.0	346757.0	4000	100	1.0	1.0
456824.0	376595.0	1000	200	5.0	0.001
456824.0	280644.0	2000	200	5.0	0.01
456824.0	290207.0	3000	200	5.0	0.1
456824.0	340856.0	4000	200	5.0	1.0
456824.0	384398.0	1000	300	25.0	0.001
456824.0	324570.0	2000	300	25.0	0.01
456824.0	283892.0	3000	300	25.0	0.1
456824.0	333608.0	4000	300	25.0	1.0
456824.0	330843.0	1000	400	125.0	0.001
456824.0	276077.0	2000	400	125.0	0.01
456824.0	300177.0	3000	400	125.0	0.1
456824.0	341205.0	4000	400	125.0	1.0
456824.0	363189.0	1000	100	1.0	0.001
456824.0	287390.0	2000	100	1.0	0.01
456824.0	259489.0	3000	100	1.0	0.1
456824.0	344811.0	4000	100	1.0	1.0
456824.0	341207.0	1000	200	5.0	0.001
456824.0	306676.0	2000	200	5.0	0.01
456824.0	262125.0	3000	200	5.0	0.1
456824.0	410038.0	4000	200	5.0	1.0
456824.0	322216.0	1000	300	25.0	0.001
456824.0	277431.0	2000	300	25.0	0.01
456824.0	269406.0	3000	300	25.0	0.1
456824.0	353978.0	4000	300	25.0	1.0
456824.0	341713.0	1000	400	125.0	0.001
456824.0	278138.0	2000	400	125.0	0.01
456824.0	273491.0	3000	400	125.0	0.1
456824.0	328292.0	4000	400	125.0	1.0
456824.0	323155.0	1000	100	1.0	0.001
456824.0	301889.0	2000	100	1.0	0.01
456824.0	264444.0	3000	100	1.0	0.1
456824.0	334356.0	4000	100	1.0	1.0
456824.0	309845.0	1000	200	5.0	0.001
456824.0	278959.0	2000	200	5.0	0.01
456824.0	285041.0	3000	200	5.0	0.1
456824.0	386597.0	4000	200	5.0	1.0
456824.0	332566.0	1000	300	25.0	0.001
456824.0	289253.0	2000	300	25.0	0.01
456824.0	269628.0	3000	300	25.0	0.1
456824.0	349598.0	4000	300	25.0	1.0
456824.0	310889.0	1000	400	125.0	0.001
456824.0	282051.0	2000	400	125.0	0.01
456824.0	261111.0	3000	400	125.0	0.1
456824.0	384488.0	4000	400	125.0	1.0
456824.0	310573.0	1000	100	1.0	0.001
456824.0	284093.0	2000	100	1.0	0.01
456824.0	275730.0	3000	100	1.0	0.1
456824.0	348183.0	4000	100	1.0	1.0
456824.0	357994.0	1000	200	5.0	0.001
456824.0	316202.0	2000	200	5.0	0.01
456824.0	278305.0	3000	200	5.0	0.1
456824.0	340287.0	4000	200	5.0	1.0
456824.0	364844.0	1000	300	25.0	0.001
456824.0	294738.0	2000	300	25.0	0.01
456824.0	277489.0	3000	300	25.0	0.1
456824.0	312259.0	4000	300	25.0	1.0
456824.0	303240.0	1000	400	125.0	0.001
456824.0	293349.0	2000	400	125.0	0.01
456824.0	278800.0	3000	400	125.0	0.1
456824.0	349421.0	4000	400	125.0	1.0
456824.0	323690.0	1000	100	1.0	0.001
456824.0	296950.0	2000	100	1.0	0.01
456824.0	275304.0	3000	100	1.0	0.1
456824.0	370361.0	4000	100	1.0	1.0
456824.0	358140.0	1000	200	5.0	0.001
456824.0	281808.0	2000	200	5.0	0.01
456824.0	260744.0	3000	200	5.0	0.1
456824.0	338711.0	4000	200	5.0	1.0
456824.0	342304.0	1000	300	25.0	0.001
456824.0	285703.0	2000	300	25.0	0.01
456824.0	244113.0	3000	300	25.0	0.1
456824.0	396423.0	4000	300	25.0	1.0
456824.0	325261.0	1000	400	125.0	0.001
456824.0	289463.0	2000	400	125.0	0.01
456824.0	281387.0	3000	400	125.0	0.1
456824.0	370333.0	4000	400	125.0	1.0
456824.0	336139.0	1000	100	1.0	0.001
456824.0	313875.0	2000	100	1.0	0.01
456824.0	273818.0	3000	100	1.0	0.1
456824.0	392797.0	4000	100	1.0	1.0
456824.0	393047.0	1000	200	5.0	0.001
456824.0	298253.0	2000	200	5.0	0.01
456824.0	286522.0	3000	200	5.0	0.1
456824.0	331203.0	4000	200	5.0	1.0
456824.0	345240.0	1000	300	25.0	0.001
456824.0	300525.0	2000	300	25.0	0.01
456824.0	264752.0	3000	300	25.0	0.1
456824.0	324415.0	4000	300	25.0	1.0
456824.0	348886.0	1000	400	125.0	0.001
456824.0	297792.0	2000	400	125.0	0.01
456824.0	273380.0	3000	400	125.0	0.1
456824.0	366204.0	4000	400	125.0	1.0
456824.0	339384.0	1000	100	1.0	0.001
456824.0	284599.0	2000	100	1.0	0.01
456824.0	272257.0	3000	100	1.0	0.1
456824.0	385958.0	4000	100	1.0	1.0
456824.0	318912.0	1000	200	5.0	0.001
456824.0	303228.0	2000	200	5.0	0.01
456824.0	271282.0	3000	200	5.0	0.1
456824.0	338170.0	4000	200	5.0	1.0
456824.0	332636.0	1000	300	25.0	0.001
456824.0	286240.0	2000	300	25.0	0.01
456824.0	269873.0	3000	300	25.0	0.1
456824.0	363202.0	4000	300	25.0	1.0
456824.0	329645.0	1000	400	125.0	0.001
456824.0	319898.0	2000	400	125.0	0.01
456824.0	316724.0	3000	400	125.0	0.1
456824.0	363747.0	4000	400	125.0	1.0
456824.0	357602.0	1000	100	1.0	0.001
456824.0	271923.0	2000	100	1.0	0.01
456824.0	270745.0	3000	100	1.0	0.1
456824.0	368955.0	4000	100	1.0	1.0
456824.0	340831.0	1000	200	5.0	0.001
456824.0	315826.0	2000	200	5.0	0.01
456824.0	284013.0	3000	200	5.0	0.1
456824.0	383270.0	4000	200	5.0	1.0
456824.0	312981.0	1000	300	25.0	0.001
456824.0	281483.0	2000	300	25.0	0.01
456824.0	272165.0	3000	300	25.0	0.1
456824.0	337635.0	4000	300	25.0	1.0
456824.0	326540.0	1000	400	125.0	0.001
456824.0	277006.0	2000	400	125.0	0.01
456824.0	268371.0	3000	400	125.0	0.1
456824.0	332923.0	4000	400	125.0	1.0
456824.0	335614.0	1000	100	1.0	0.001
456824.0	267892.0	2000	100	1.0	0.01
456824.0	285035.0	3000	100	1.0	0.1
456824.0	337356.0	4000	100	1.0	1.0
456824.0	324202.0	1000	200	5.0	0.001
456824.0	304918.0	2000	200	5.0	0.01
456824.0	274519.0	3000	200	5.0	0.1
456824.0	384596.0	4000	200	5.0	1.0
456824.0	328886.0	1000	300	25.0	0.001
456824.0	303840.0	2000	300	25.0	0.01
456824.0	266962.0	3000	300	25.0	0.1
456824.0	356554.0	4000	300	25.0	1.0
456824.0	333012.0	1000	400	125.0	0.001
456824.0	305836.0	2000	400	125.0	0.01
456824.0	283360.0	3000	400	125.0	0.1
456824.0	352203.0	4000	400	125.0	1.0
456824.0	322510.0	1000	100	1.0	0.001
456824.0	267304.0	2000	100	1.0	0.01
456824.0	265993.0	3000	100	1.0	0.1
456824.0	326662.0	4000	100	1.0	1.0
456824.0	342019.0	1000	200	5.0	0.001
456824.0	266960.0	2000	200	5.0	0.01
456824.0	265271.0	3000	200	5.0	0.1
456824.0	394942.0	4000	200	5.0	1.0
456824.0	318694.0	1000	300	25.0	0.001
456824.0	306839.0	2000	300	25.0	0.01
456824.0	289304.0	3000	300	25.0	0.1
456824.0	327394.0	4000	300	25.0	1.0
456824.0	339768.0	1000	400	125.0	0.001
456824.0	313305.0	2000	400	125.0	0.01
456824.0	307552.0	3000	400	125.0	0.1
456824.0	352905.0	4000	400	125.0	1.0
456824.0	341258.0	1000	100	1.0	0.001
456824.0	299962.0	2000	100	1.0	0.01
456824.0	278191.0	3000	100	1.0	0.1
456824.0	332372.0	4000	100	1.0	1.0
456824.0	325122.0	1000	200	5.0	0.001
456824.0	281282.0	2000	200	5.0	0.01
456824.0	270368.0	3000	200	5.0	0.1
456824.0	348608.0	4000	200	5.0	1.0
456824.0	381616.0	1000	300	25.0	0.001
456824.0	295574.0	2000	300	25.0	0.01
456824.0	289212.0	3000	300	25.0	0.1
456824.0	328207.0	4000	300	25.0	1.0
456824.0	351849.0	1000	400	125.0	0.001
456824.0	317492.0	2000	400	125.0	0.01
456824.0	259479.0	3000	400	125.0	0.1
456824.0	356267.0	4000	400	125.0	1.0
456824.0	331651.0	1000	100	1.0	0.001
456824.0	301429.0	2000	100	1.0	0.01
456824.0	272965.0	3000	100	1.0	0.1
456824.0	327717.0	4000	100	1.0	1.0
456824.0	336111.0	1000	200	5.0	0.001
456824.0	378339.0	2000	200	5.0	0.01
456824.0	296874.0	3000	200	5.0	0.1
456824.0	356029.0	4000	200	5.0	1.0
456824.0	342511.0	1000	300	25.0	0.001
456824.0	277816.0	2000	300	25.0	0.01
456824.0	270271.0	3000	300	25.0	0.1
456824.0	405547.0	4000	300	25.0	1.0
456824.0	326012.0	1000	400	125.0	0.001
456824.0	318159.0	2000	400	125.0	0.01
456824.0	259956.0	3000	400	125.0	0.1
456824.0	341266.0	4000	400	125.0	1.0
456824.0	319410.0	1000	100	1.0	0.001
456824.0	302096.0	2000	100	1.0	0.01
456824.0	272198.0	3000	100	1.0	0.1
456824.0	376211.0	4000	100	1.0	1.0
456824.0	355010.0	1000	200	5.0	0.001
456824.0	281311.0	2000	200	5.0	0.01
456824.0	252996.0	3000	200	5.0	0.1
456824.0	391439.0	4000	200	5.0	1.0
456824.0	338896.0	1000	300	25.0	0.001
456824.0	278383.0	2000	300	25.0	0.01
456824.0	266652.0	3000	300	25.0	0.1
456824.0	366529.0	4000	300	25.0	1.0
456824.0	325705.0	1000	400	125.0	0.001
456824.0	334499.0	2000	400	125.0	0.01
456824.0	276611.0	3000	400	125.0	0.1
456824.0	348012.0	4000	400	125.0	1.0
456824.0	371815.0	1000	100	1.0	0.001
456824.0	295160.0	2000	100	1.0	0.01
456824.0	271387.0	3000	100	1.0	0.1
456824.0	325659.0	4000	100	1.0	1.0
456824.0	404012.0	1000	200	5.0	0.001
456824.0	282482.0	2000	200	5.0	0.01
456824.0	268377.0	3000	200	5.0	0.1
456824.0	344475.0	4000	200	5.0	1.0
456824.0	354126.0	1000	300	25.0	0.001
456824.0	294359.0	2000	300	25.0	0.01
456824.0	282114.0	3000	300	25.0	0.1
456824.0	322696.0	4000	300	25.0	1.0
456824.0	347764.0	1000	400	125.0	0.001
456824.0	283982.0	2000	400	125.0	0.01
456824.0	294510.0	3000	400	125.0	0.1
456824.0	365109.0	4000	400	125.0	1.0
456824.0	336153.0	1000	100	1.0	0.001
456824.0	316549.0	2000	100	1.0	0.01
456824.0	276895.0	3000	100	1.0	0.1
456824.0	324867.0	4000	100	1.0	1.0
456824.0	337609.0	1000	200	5.0	0.001
456824.0	284179.0	2000	200	5.0	0.01
456824.0	268495.0	3000	200	5.0	0.1
456824.0	352047.0	4000	200	5.0	1.0
456824.0	307912.0	1000	300	25.0	0.001
456824.0	290595.0	2000	300	25.0	0.01
456824.0	292212.0	3000	300	25.0	0.1
456824.0	391418.0	4000	300	25.0	1.0
456824.0	314974.0	1000	400	125.0	0.001
456824.0	319105.0	2000	400	125.0	0.01
456824.0	272361.0	3000	400	125.0	0.1
456824.0	327175.0	4000	400	125.0	1.0
456824.0	333521.0	1000	100	1.0	0.001
456824.0	301720.0	2000	100	1.0	0.01
456824.0	287355.0	3000	100	1.0	0.1
456824.0	324755.0	4000	100	1.0	1.0
456824.0	316131.0	1000	200	5.0	0.001
456824.0	320503.0	2000	200	5.0	0.01
456824.0	348054.0	3000	200	5.0	0.1
456824.0	346618.0	4000	200	5.0	1.0
456824.0	339333.0	1000	300	25.0	0.001
456824.0	296941.0	2000	300	25.0	0.01
456824.0	269955.0	3000	300	25.0	0.1
456824.0	414031.0	4000	300	25.0	1.0
456824.0	325942.0	1000	400	125.0	0.001
456824.0	280356.0	2000	400	125.0	0.01
456824.0	267243.0	3000	400	125.0	0.1
456824.0	367570.0	4000	400	125.0	1.0
456824.0	368703.0	1000	100	1.0	0.001
456824.0	295984.0	2000	100	1.0	0.01
456824.0	298792.0	3000	100	1.0	0.1
456824.0	372727.0	4000	100	1.0	1.0
456824.0	435555.0	1000	200	5.0	0.001
456824.0	291891.0	2000	200	5.0	0.01
456824.0	288035.0	3000	200	5.0	0.1
456824.0	371508.0	4000	200	5.0	1.0
456824.0	316360.0	1000	300	25.0	0.001
456824.0	311356.0	2000	300	25.0	0.01
456824.0	277132.0	3000	300	25.0	0.1
456824.0	369430.0	4000	300	25.0	1.0
456824.0	334812.0	1000	400	125.0	0.001
456824.0	282220.0	2000	400	125.0	0.01
456824.0	305731.0	3000	400	125.0	0.1
456824.0	351522.0	4000	400	125.0	1.0
456824.0	313499.0	1000	100	1.0	0.001
456824.0	294141.0	2000	100	1.0	0.01
456824.0	299721.0	3000	100	1.0	0.1
456824.0	369734.0	4000	100	1.0	1.0
456824.0	332340.0	1000	200	5.0	0.001
456824.0	297613.0	2000	200	5.0	0.01
456824.0	273327.0	3000	200	5.0	0.1
456824.0	350337.0	4000	200	5.0	1.0
456824.0	321927.0	1000	300	25.0	0.001
456824.0	312797.0	2000	300	25.0	0.01
456824.0	294687.0	3000	300	25.0	0.1
456824.0	354785.0	4000	300	25.0	1.0
456824.0	327796.0	1000	400	125.0	0.001
456824.0	348975.0	2000	400	125.0	0.01
456824.0	332627.0	3000	400	125.0	0.1
456824.0	371817.0	4000	400	125.0	1.0
456824.0	322728.0	1000	100	1.0	0.001
456824.0	318689.0	2000	100	1.0	0.01
456824.0	266158.0	3000	100	1.0	0.1
456824.0	349485.0	4000	100	1.0	1.0
456824.0	349427.0	1000	200	5.0	0.001
456824.0	297505.0	2000	200	5.0	0.01
456824.0	272408.0	3000	200	5.0	0.1
456824.0	347498.0	4000	200	5.0	1.0
456824.0	310243.0	1000	300	25.0	0.001
456824.0	310194.0	2000	300	25.0	0.01
456824.0	256149.0	3000	300	25.0	0.1
456824.0	360718.0	4000	300	25.0	1.0
456824.0	319756.0	1000	400	125.0	0.001
456824.0	284725.0	2000	400	125.0	0.01
456824.0	262439.0	3000	400	125.0	0.1
456824.0	365570.0	4000	400	125.0	1.0
456824.0	377023.0	1000	100	1.0	0.001
456824.0	285332.0	2000	100	1.0	0.01
456824.0	275318.0	3000	100	1.0	0.1
456824.0	347422.0	4000	100	1.0	1.0
456824.0	320285.0	1000	200	5.0	0.001
456824.0	250312.0	2000	200	5.0	0.01
456824.0	273969.0	3000	200	5.0	0.1
456824.0	352156.0	4000	200	5.0	1.0
456824.0	368400.0	1000	300	25.0	0.001
456824.0	312451.0	2000	300	25.0	0.01
456824.0	286827.0	3000	300	25.0	0.1
456824.0	322979.0	4000	300	25.0	1.0
456824.0	326424.0	1000	400	125.0	0.001
456824.0	299950.0	2000	400	125.0	0.01
456824.0	311239.0	3000	400	125.0	0.1
456824.0	344990.0	4000	400	125.0	1.0
456824.0	340064.0	1000	100	1.0	0.001
456824.0	281069.0	2000	100	1.0	0.01
456824.0	292777.0	3000	100	1.0	0.1
456824.0	394507.0	4000	100	1.0	1.0
456824.0	332999.0	1000	200	5.0	0.001
456824.0	335231.0	2000	200	5.0	0.01
456824.0	284050.0	3000	200	5.0	0.1
456824.0	360629.0	4000	200	5.0	1.0
456824.0	337515.0	1000	300	25.0	0.001
456824.0	314418.0	2000	300	25.0	0.01
456824.0	284707.0	3000	300	25.0	0.1
456824.0	335764.0	4000	300	25.0	1.0
456824.0	338459.0	1000	400	125.0	0.001
456824.0	321769.0	2000	400	125.0	0.01
456824.0	293969.0	3000	400	125.0	0.1
456824.0	385935.0	4000	400	125.0	1.0
456824.0	341472.0	1000	100	1.0	0.001
456824.0	305083.0	2000	100	1.0	0.01
456824.0	261060.0	3000	100	1.0	0.1
456824.0	366981.0	4000	100	1.0	1.0
456824.0	342129.0	1000	200	5.0	0.001
456824.0	287056.0	2000	200	5.0	0.01
456824.0	259761.0	3000	200	5.0	0.1
456824.0	352012.0	4000	200	5.0	1.0
456824.0	360302.0	1000	300	25.0	0.001
456824.0	300027.0	2000	300	25.0	0.01
456824.0	270704.0	3000	300	25.0	0.1
456824.0	351004.0	4000	300	25.0	1.0
456824.0	356029.0	1000	400	125.0	0.001
456824.0	299207.0	2000	400	125.0	0.01
456824.0	266941.0	3000	400	125.0	0.1
456824.0	328175.0	4000	400	125.0	1.0
456824.0	408564.0	1000	100	1.0	0.001
456824.0	301052.0	2000	100	1.0	0.01
456824.0	282161.0	3000	100	1.0	0.1
456824.0	319386.0	4000	100	1.0	1.0
456824.0	327087.0	1000	200	5.0	0.001
456824.0	317272.0	2000	200	5.0	0.01
456824.0	353223.0	3000	200	5.0	0.1
456824.0	318664.0	4000	200	5.0	1.0
456824.0	346536.0	1000	300	25.0	0.001
456824.0	287997.0	2000	300	25.0	0.01
456824.0	281196.0	3000	300	25.0	0.1
456824.0	331532.0	4000	300	25.0	1.0
456824.0	307896.0	1000	400	125.0	0.001
456824.0	284833.0	2000	400	125.0	0.01
456824.0	291583.0	3000	400	125.0	0.1
456824.0	352588.0	4000	400	125.0	1.0
456824.0	317397.0	1000	100	1.0	0.001
456824.0	289928.0	2000	100	1.0	0.01
456824.0	312592.0	3000	100	1.0	0.1
456824.0	349583.0	4000	100	1.0	1.0
456824.0	335455.0	1000	200	5.0	0.001
456824.0	335524.0	2000	200	5.0	0.01
456824.0	267793.0	3000	200	5.0	0.1
456824.0	365822.0	4000	200	5.0	1.0
456824.0	326258.0	1000	300	25.0	0.001
456824.0	306236.0	2000	300	25.0	0.01
456824.0	281340.0	3000	300	25.0	0.1
456824.0	379738.0	4000	300	25.0	1.0
456824.0	389757.0	1000	400	125.0	0.001
456824.0	310747.0	2000	400	125.0	0.01
456824.0	317706.0	3000	400	125.0	0.1
456824.0	326897.0	4000	400	125.0	1.0
456824.0	326734.0	1000	100	1.0	0.001
456824.0	357072.0	2000	100	1.0	0.01
456824.0	273388.0	3000	100	1.0	0.1
456824.0	372522.0	4000	100	1.0	1.0
456824.0	335088.0	1000	200	5.0	0.001
456824.0	301008.0	2000	200	5.0	0.01
456824.0	275222.0	3000	200	5.0	0.1
456824.0	358012.0	4000	200	5.0	1.0
456824.0	323559.0	1000	300	25.0	0.001
456824.0	310489.0	2000	300	25.0	0.01
456824.0	271873.0	3000	300	25.0	0.1
456824.0	336643.0	4000	300	25.0	1.0
456824.0	347709.0	1000	400	125.0	0.001
456824.0	285735.0	2000	400	125.0	0.01
456824.0	254939.0	3000	400	125.0	0.1
456824.0	333333.0	4000	400	125.0	1.0
456824.0	407185.0	1000	100	1.0	0.001
456824.0	292687.0	2000	100	1.0	0.01
456824.0	272825.0	3000	100	1.0	0.1
456824.0	355993.0	4000	100	1.0	1.0
456824.0	332805.0	1000	200	5.0	0.001
456824.0	355114.0	2000	200	5.0	0.01
456824.0	290102.0	3000	200	5.0	0.1
456824.0	364310.0	4000	200	5.0	1.0
456824.0	406414.0	1000	300	25.0	0.001
456824.0	262228.0	2000	300	25.0	0.01
456824.0	306154.0	3000	300	25.0	0.1
456824.0	348907.0	4000	300	25.0	1.0
456824.0	309651.0	1000	400	125.0	0.001
456824.0	296457.0	2000	400	125.0	0.01
456824.0	265484.0	3000	400	125.0	0.1
456824.0	352868.0	4000	400	125.0	1.0
456824.0	348561.0	1000	100	1.0	0.001
456824.0	302324.0	2000	100	1.0	0.01
456824.0	275001.0	3000	100	1.0	0.1
456824.0	357752.0	4000	100	1.0	1.0
456824.0	326845.0	1000	200	5.0	0.001
456824.0	295000.0	2000	200	5.0	0.01
456824.0	279362.0	3000	200	5.0	0.1
456824.0	355925.0	4000	200	5.0	1.0
456824.0	350682.0	1000	300	25.0	0.001
456824.0	288179.0	2000	300	25.0	0.01
456824.0	280421.0	3000	300	25.0	0.1
456824.0	325751.0	4000	300	25.0	1.0
456824.0	386349.0	1000	400	125.0	0.001
456824.0	302624.0	2000	400	125.0	0.01
