Initial Cost	Cost	Total iterations	Partial iterations	k	lambda
267148.0	203573.0	3000	200	5.0	0.1

267148.0	211596.0	4000	200	5.0	1.0

267148.0	228172.0	1000	300	25.0	0.001

267148.0	194964.0	2000	300	25.0	0.01

267148.0	172883.0	3000	300	25.0	0.1

267148.0	258214.0	4000	300	25.0	1.0

267148.0	213058.0	1000	400	125.0	0.001

267148.0	186589.0	2000	400	125.0	0.01

267148.0	209622.0	3000	400	125.0	0.1

267148.0	211422.0	4000	400	125.0	1.0

267148.0	215595.0	1000	100	1.0	0.001

267148.0	183880.0	2000	100	1.0	0.01

267148.0	184353.0	3000	100	1.0	0.1

267148.0	230380.0	4000	100	1.0	1.0

267148.0	206855.0	1000	200	5.0	0.001

267148.0	189669.0	2000	200	5.0	0.01

267148.0	178786.0	3000	200	5.0	0.1

267148.0	205823.0	4000	200	5.0	1.0

267148.0	196345.0	1000	300	25.0	0.001

267148.0	196614.0	2000	300	25.0	0.01

267148.0	171152.0	3000	300	25.0	0.1

267148.0	222782.0	4000	300	25.0	1.0

267148.0	210087.0	1000	400	125.0	0.001

267148.0	177101.0	2000	400	125.0	0.01

267148.0	169803.0	3000	400	125.0	0.1

267148.0	246205.0	4000	400	125.0	1.0

267148.0	205801.0	1000	100	1.0	0.001

267148.0	178491.0	2000	100	1.0	0.01

267148.0	195507.0	3000	100	1.0	0.1

267148.0	250301.0	4000	100	1.0	1.0

267148.0	202615.0	1000	200	5.0	0.001

267148.0	230183.0	2000	200	5.0	0.01

267148.0	169976.0	3000	200	5.0	0.1

267148.0	233998.0	4000	200	5.0	1.0

267148.0	215433.0	1000	300	25.0	0.001

267148.0	195917.0	2000	300	25.0	0.01

267148.0	224335.0	3000	300	25.0	0.1

267148.0	211226.0	4000	300	25.0	1.0

267148.0	195245.0	1000	400	125.0	0.001

267148.0	186360.0	2000	400	125.0	0.01

267148.0	172696.0	3000	400	125.0	0.1

267148.0	207207.0	4000	400	125.0	1.0

267148.0	215628.0	1000	100	1.0	0.001

267148.0	194839.0	2000	100	1.0	0.01

267148.0	167040.0	3000	100	1.0	0.1

267148.0	228581.0	4000	100	1.0	1.0

267148.0	204042.0	1000	200	5.0	0.001

267148.0	193811.0	2000	200	5.0	0.01

267148.0	179318.0	3000	200	5.0	0.1

267148.0	215242.0	4000	200	5.0	1.0

267148.0	199880.0	1000	300	25.0	0.001

267148.0	190185.0	2000	300	25.0	0.01

267148.0	172980.0	3000	300	25.0	0.1

267148.0	198045.0	4000	300	25.0	1.0

267148.0	199990.0	1000	400	125.0	0.001

267148.0	195986.0	2000	400	125.0	0.01

267148.0	160092.0	3000	400	125.0	0.1

267148.0	213838.0	4000	400	125.0	1.0

267148.0	194897.0	1000	100	1.0	0.001

267148.0	187937.0	2000	100	1.0	0.01

267148.0	178714.0	3000	100	1.0	0.1

267148.0	218887.0	4000	100	1.0	1.0

267148.0	202361.0	1000	200	5.0	0.001

267148.0	179330.0	2000	200	5.0	0.01

267148.0	228445.0	3000	200	5.0	0.1

267148.0	212355.0	4000	200	5.0	1.0

267148.0	206377.0	1000	300	25.0	0.001

267148.0	203859.0	2000	300	25.0	0.01

267148.0	170096.0	3000	300	25.0	0.1

267148.0	208703.0	4000	300	25.0	1.0

267148.0	209266.0	1000	400	125.0	0.001

267148.0	176302.0	2000	400	125.0	0.01

267148.0	167978.0	3000	400	125.0	0.1

267148.0	230304.0	4000	400	125.0	1.0

267148.0	216172.0	1000	100	1.0	0.001

267148.0	191430.0	2000	100	1.0	0.01

267148.0	176984.0	3000	100	1.0	0.1

267148.0	196736.0	4000	100	1.0	1.0

267148.0	200397.0	1000	200	5.0	0.001

267148.0	197573.0	2000	200	5.0	0.01

267148.0	180712.0	3000	200	5.0	0.1

267148.0	214284.0	4000	200	5.0	1.0

267148.0	213585.0	1000	300	25.0	0.001

267148.0	182619.0	2000	300	25.0	0.01

267148.0	174577.0	3000	300	25.0	0.1

267148.0	221308.0	4000	300	25.0	1.0

267148.0	231904.0	1000	400	125.0	0.001

267148.0	176902.0	2000	400	125.0	0.01

267148.0	169417.0	3000	400	125.0	0.1

267148.0	313406.0	4000	400	125.0	1.0

267148.0	199254.0	1000	100	1.0	0.001

267148.0	206172.0	2000	100	1.0	0.01

267148.0	179066.0	3000	100	1.0	0.1

267148.0	218421.0	4000	100	1.0	1.0

267148.0	207521.0	1000	200	5.0	0.001

267148.0	214024.0	2000	200	5.0	0.01

267148.0	179983.0	3000	200	5.0	0.1

267148.0	208415.0	4000	200	5.0	1.0

267148.0	196949.0	1000	300	25.0	0.001

267148.0	204570.0	2000	300	25.0	0.01

267148.0	220531.0	3000	300	25.0	0.1

267148.0	223591.0	4000	300	25.0	1.0

267148.0	197798.0	1000	400	125.0	0.001

267148.0	211048.0	2000	400	125.0	0.01

267148.0	195591.0	3000	400	125.0	0.1

267148.0	197163.0	4000	400	125.0	1.0

267148.0	245354.0	1000	100	1.0	0.001

267148.0	178154.0	2000	100	1.0	0.01

267148.0	200822.0	3000	100	1.0	0.1

267148.0	208749.0	4000	100	1.0	1.0

267148.0	202640.0	1000	200	5.0	0.001

267148.0	192987.0	2000	200	5.0	0.01

267148.0	168202.0	3000	200	5.0	0.1

267148.0	219438.0	4000	200	5.0	1.0

267148.0	217348.0	1000	300	25.0	0.001

267148.0	196199.0	2000	300	25.0	0.01

267148.0	177773.0	3000	300	25.0	0.1

267148.0	213931.0	4000	300	25.0	1.0

267148.0	207939.0	1000	400	125.0	0.001

267148.0	219662.0	2000	400	125.0	0.01

267148.0	172313.0	3000	400	125.0	0.1

267148.0	215460.0	4000	400	125.0	1.0

267148.0	223446.0	1000	100	1.0	0.001

267148.0	243477.0	2000	100	1.0	0.01

267148.0	172462.0	3000	100	1.0	0.1

267148.0	240044.0	4000	100	1.0	1.0

267148.0	197032.0	1000	200	5.0	0.001

267148.0	210948.0	2000	200	5.0	0.01

267148.0	187124.0	3000	200	5.0	0.1

267148.0	211182.0	4000	200	5.0	1.0

267148.0	198273.0	1000	300	25.0	0.001

267148.0	180440.0	2000	300	25.0	0.01

267148.0	183376.0	3000	300	25.0	0.1

267148.0	221216.0	4000	300	25.0	1.0

267148.0	229654.0	1000	400	125.0	0.001

267148.0	178477.0	2000	400	125.0	0.01

267148.0	177671.0	3000	400	125.0	0.1

267148.0	194360.0	4000	400	125.0	1.0

267148.0	218062.0	1000	100	1.0	0.001

267148.0	204169.0	2000	100	1.0	0.01

267148.0	203085.0	3000	100	1.0	0.1

267148.0	247065.0	4000	100	1.0	1.0

267148.0	192093.0	1000	200	5.0	0.001

267148.0	211196.0	2000	200	5.0	0.01

267148.0	181657.0	3000	200	5.0	0.1

267148.0	237191.0	4000	200	5.0	1.0

267148.0	204671.0	1000	300	25.0	0.001

267148.0	216335.0	2000	300	25.0	0.01

267148.0	169179.0	3000	300	25.0	0.1

267148.0	237841.0	4000	300	25.0	1.0

267148.0	222400.0	1000	400	125.0	0.001

267148.0	219778.0	2000	400	125.0	0.01

267148.0	202808.0	3000	400	125.0	0.1

267148.0	227804.0	4000	400	125.0	1.0

267148.0	190833.0	1000	100	1.0	0.001

267148.0	179736.0	2000	100	1.0	0.01

267148.0	184216.0	3000	100	1.0	0.1

267148.0	196931.0	4000	100	1.0	1.0

267148.0	207311.0	1000	200	5.0	0.001

267148.0	183992.0	2000	200	5.0	0.01

267148.0	204950.0	3000	200	5.0	0.1

267148.0	206825.0	4000	200	5.0	1.0

267148.0	217024.0	1000	300	25.0	0.001

267148.0	185380.0	2000	300	25.0	0.01

267148.0	187819.0	3000	300	25.0	0.1

267148.0	223240.0	4000	300	25.0	1.0

267148.0	231549.0	1000	400	125.0	0.001

267148.0	221322.0	2000	400	125.0	0.01

267148.0	183110.0	3000	400	125.0	0.1

267148.0	209654.0	4000	400	125.0	1.0

267148.0	201146.0	1000	100	1.0	0.001

267148.0	173876.0	2000	100	1.0	0.01

267148.0	225298.0	3000	100	1.0	0.1

267148.0	225358.0	4000	100	1.0	1.0

267148.0	198127.0	1000	200	5.0	0.001

267148.0	198284.0	2000	200	5.0	0.01

267148.0	184448.0	3000	200	5.0	0.1

267148.0	229383.0	4000	200	5.0	1.0

267148.0	209504.0	1000	300	25.0	0.001

267148.0	182845.0	2000	300	25.0	0.01

267148.0	220785.0	3000	300	25.0	0.1

267148.0	205264.0	4000	300	25.0	1.0

267148.0	222443.0	1000	400	125.0	0.001

267148.0	190182.0	2000	400	125.0	0.01

267148.0	218825.0	3000	400	125.0	0.1

267148.0	212292.0	4000	400	125.0	1.0

267148.0	234315.0	1000	100	1.0	0.001

267148.0	196364.0	2000	100	1.0	0.01

267148.0	168492.0	3000	100	1.0	0.1

267148.0	208627.0	4000	100	1.0	1.0

267148.0	201541.0	1000	200	5.0	0.001

267148.0	198844.0	2000	200	5.0	0.01

267148.0	181117.0	3000	200	5.0	0.1

267148.0	209511.0	4000	200	5.0	1.0

267148.0	217077.0	1000	300	25.0	0.001

267148.0	191723.0	2000	300	25.0	0.01

267148.0	174491.0	3000	300	25.0	0.1

267148.0	216818.0	4000	300	25.0	1.0

267148.0	208091.0	1000	400	125.0	0.001

267148.0	181758.0	2000	400	125.0	0.01

267148.0	182465.0	3000	400	125.0	0.1

267148.0	217208.0	4000	400	125.0	1.0

267148.0	208686.0	1000	100	1.0	0.001

267148.0	192297.0	2000	100	1.0	0.01

267148.0	181114.0	3000	100	1.0	0.1

267148.0	220039.0	4000	100	1.0	1.0

267148.0	222132.0	1000	200	5.0	0.001

267148.0	212607.0	2000	200	5.0	0.01

267148.0	174635.0	3000	200	5.0	0.1

267148.0	212735.0	4000	200	5.0	1.0

267148.0	199593.0	1000	300	25.0	0.001

267148.0	187194.0	2000	300	25.0	0.01

267148.0	186131.0	3000	300	25.0	0.1

267148.0	224547.0	4000	300	25.0	1.0

267148.0	201587.0	1000	400	125.0	0.001

267148.0	181986.0	2000	400	125.0	0.01

267148.0	170937.0	3000	400	125.0	0.1

267148.0	258778.0	4000	400	125.0	1.0

267148.0	195383.0	1000	100	1.0	0.001

267148.0	174240.0	2000	100	1.0	0.01

267148.0	147165.0	3000	100	1.0	0.1

267148.0	203412.0	4000	100	1.0	1.0

267148.0	268086.0	1000	200	5.0	0.001

267148.0	168493.0	2000	200	5.0	0.01

267148.0	178181.0	3000	200	5.0	0.1

267148.0	217978.0	4000	200	5.0	1.0

267148.0	212260.0	1000	300	25.0	0.001

267148.0	216605.0	2000	300	25.0	0.01

267148.0	169206.0	3000	300	25.0	0.1

267148.0	211274.0	4000	300	25.0	1.0

267148.0	218898.0	1000	400	125.0	0.001

267148.0	185258.0	2000	400	125.0	0.01

267148.0	191955.0	3000	400	125.0	0.1

267148.0	230010.0	4000	400	125.0	1.0

267148.0	238638.0	1000	100	1.0	0.001

267148.0	205740.0	2000	100	1.0	0.01

267148.0	176226.0	3000	100	1.0	0.1

267148.0	205852.0	4000	100	1.0	1.0

267148.0	207559.0	1000	200	5.0	0.001

267148.0	186026.0	2000	200	5.0	0.01

267148.0	174331.0	3000	200	5.0	0.1

267148.0	227449.0	4000	200	5.0	1.0

267148.0	194210.0	1000	300	25.0	0.001

267148.0	202101.0	2000	300	25.0	0.01

267148.0	173797.0	3000	300	25.0	0.1

267148.0	215660.0	4000	300	25.0	1.0

267148.0	207832.0	1000	400	125.0	0.001

267148.0	187787.0	2000	400	125.0	0.01

267148.0	175870.0	3000	400	125.0	0.1

267148.0	198885.0	4000	400	125.0	1.0

267148.0	216127.0	1000	100	1.0	0.001

267148.0	191228.0	2000	100	1.0	0.01

267148.0	190467.0	3000	100	1.0	0.1

267148.0	231170.0	4000	100	1.0	1.0

267148.0	192604.0	1000	200	5.0	0.001

267148.0	186906.0	2000	200	5.0	0.01

267148.0	176740.0	3000	200	5.0	0.1

267148.0	238089.0	4000	200	5.0	1.0

267148.0	213964.0	1000	300	25.0	0.001

267148.0	181792.0	2000	300	25.0	0.01

267148.0	179645.0	3000	300	25.0	0.1

267148.0	215719.0	4000	300	25.0	1.0

267148.0	235422.0	1000	400	125.0	0.001

267148.0	184772.0	2000	400	125.0	0.01

267148.0	208378.0	3000	400	125.0	0.1

267148.0	216651.0	4000	400	125.0	1.0

267148.0	199835.0	1000	100	1.0	0.001

267148.0	206544.0	2000	100	1.0	0.01

267148.0	181388.0	3000	100	1.0	0.1

267148.0	199342.0	4000	100	1.0	1.0

267148.0	213923.0	1000	200	5.0	0.001

267148.0	209502.0	2000	200	5.0	0.01

267148.0	173307.0	3000	200	5.0	0.1

267148.0	225515.0	4000	200	5.0	1.0

267148.0	228256.0	1000	300	25.0	0.001

267148.0	232894.0	2000	300	25.0	0.01

267148.0	178935.0	3000	300	25.0	0.1

267148.0	212040.0	4000	300	25.0	1.0

267148.0	241307.0	1000	400	125.0	0.001

267148.0	186029.0	2000	400	125.0	0.01

267148.0	206735.0	3000	400	125.0	0.1

267148.0	210653.0	4000	400	125.0	1.0

267148.0	211335.0	1000	100	1.0	0.001

267148.0	185444.0	2000	100	1.0	0.01

267148.0	181027.0	3000	100	1.0	0.1

267148.0	205636.0	4000	100	1.0	1.0

267148.0	237050.0	1000	200	5.0	0.001

267148.0	181913.0	2000	200	5.0	0.01

267148.0	209601.0	3000	200	5.0	0.1

267148.0	215223.0	4000	200	5.0	1.0

267148.0	213985.0	1000	300	25.0	0.001

267148.0	175374.0	2000	300	25.0	0.01

267148.0	181933.0	3000	300	25.0	0.1

267148.0	219777.0	4000	300	25.0	1.0

267148.0	219073.0	1000	400	125.0	0.001

267148.0	186356.0	2000	400	125.0	0.01

267148.0	181467.0	3000	400	125.0	0.1

267148.0	212300.0	4000	400	125.0	1.0

267148.0	243157.0	1000	100	1.0	0.001

267148.0	191240.0	2000	100	1.0	0.01

267148.0	161118.0	3000	100	1.0	0.1

267148.0	206969.0	4000	100	1.0	1.0

267148.0	199026.0	1000	200	5.0	0.001

267148.0	183108.0	2000	200	5.0	0.01

267148.0	175437.0	3000	200	5.0	0.1

267148.0	207169.0	4000	200	5.0	1.0

267148.0	197531.0	1000	300	25.0	0.001

267148.0	200381.0	2000	300	25.0	0.01

267148.0	173877.0	3000	300	25.0	0.1

267148.0	237951.0	4000	300	25.0	1.0

267148.0	198283.0	1000	400	125.0	0.001

267148.0	194196.0	2000	400	125.0	0.01

267148.0	167699.0	3000	400	125.0	0.1

267148.0	273999.0	4000	400	125.0	1.0

267148.0	217206.0	1000	100	1.0	0.001

267148.0	190195.0	2000	100	1.0	0.01

267148.0	178381.0	3000	100	1.0	0.1

267148.0	211278.0	4000	100	1.0	1.0

267148.0	212953.0	1000	200	5.0	0.001

267148.0	187438.0	2000	200	5.0	0.01

267148.0	169785.0	3000	200	5.0	0.1

267148.0	204309.0	4000	200	5.0	1.0

267148.0	199997.0	1000	300	25.0	0.001

267148.0	178609.0	2000	300	25.0	0.01

267148.0	177363.0	3000	300	25.0	0.1

267148.0	220844.0	4000	300	25.0	1.0

267148.0	199401.0	1000	400	125.0	0.001

267148.0	243403.0	2000	400	125.0	0.01

267148.0	181229.0	3000	400	125.0	0.1

267148.0	197658.0	4000	400	125.0	1.0

267148.0	218629.0	1000	100	1.0	0.001

267148.0	187796.0	2000	100	1.0	0.01

267148.0	177536.0	3000	100	1.0	0.1

267148.0	202734.0	4000	100	1.0	1.0

267148.0	203408.0	1000	200	5.0	0.001

267148.0	225721.0	2000	200	5.0	0.01

267148.0	181452.0	3000	200	5.0	0.1

267148.0	202066.0	4000	200	5.0	1.0

267148.0	227101.0	1000	300	25.0	0.001

267148.0	181127.0	2000	300	25.0	0.01

267148.0	179315.0	3000	300	25.0	0.1

267148.0	214630.0	4000	300	25.0	1.0

267148.0	209106.0	1000	400	125.0	0.001

267148.0	188830.0	2000	400	125.0	0.01

267148.0	168513.0	3000	400	125.0	0.1

267148.0	231023.0	4000	400	125.0	1.0

267148.0	197963.0	1000	100	1.0	0.001

267148.0	179912.0	2000	100	1.0	0.01

267148.0	172591.0	3000	100	1.0	0.1

267148.0	205727.0	4000	100	1.0	1.0

267148.0	208741.0	1000	200	5.0	0.001

267148.0	170643.0	2000	200	5.0	0.01

267148.0	177004.0	3000	200	5.0	0.1

267148.0	199927.0	4000	200	5.0	1.0

267148.0	201394.0	1000	300	25.0	0.001

267148.0	201372.0	2000	300	25.0	0.01

267148.0	193000.0	3000	300	25.0	0.1

267148.0	240066.0	4000	300	25.0	1.0

267148.0	205993.0	1000	400	125.0	0.001

267148.0	186981.0	2000	400	125.0	0.01

267148.0	174473.0	3000	400	125.0	0.1

267148.0	243481.0	4000	400	125.0	1.0

267148.0	257634.0	1000	100	1.0	0.001

267148.0	167969.0	2000	100	1.0	0.01

267148.0	173575.0	3000	100	1.0	0.1

267148.0	207459.0	4000	100	1.0	1.0

267148.0	207775.0	1000	200	5.0	0.001

267148.0	228426.0	2000	200	5.0	0.01

267148.0	156399.0	3000	200	5.0	0.1

267148.0	208947.0	4000	200	5.0	1.0

267148.0	213168.0	1000	300	25.0	0.001

267148.0	173683.0	2000	300	25.0	0.01

267148.0	188002.0	3000	300	25.0	0.1

267148.0	204892.0	4000	300	25.0	1.0

267148.0	253447.0	1000	400	125.0	0.001

267148.0	188376.0	2000	400	125.0	0.01

267148.0	179853.0	3000	400	125.0	0.1

267148.0	197840.0	4000	400	125.0	1.0

267148.0	209314.0	1000	100	1.0	0.001

267148.0	239099.0	2000	100	1.0	0.01

267148.0	193616.0	3000	100	1.0	0.1

267148.0	211080.0	4000	100	1.0	1.0

267148.0	213110.0	1000	200	5.0	0.001

267148.0	208788.0	2000	200	5.0	0.01

267148.0	203983.0	3000	200	5.0	0.1

267148.0	218908.0	4000	200	5.0	1.0

267148.0	202962.0	1000	300	25.0	0.001

267148.0	208103.0	2000	300	25.0	0.01

267148.0	176155.0	3000	300	25.0	0.1

267148.0	213948.0	4000	300	25.0	1.0

267148.0	247903.0	1000	400	125.0	0.001

267148.0	183038.0	2000	400	125.0	0.01

267148.0	175398.0	3000	400	125.0	0.1

267148.0	207121.0	4000	400	125.0	1.0

267148.0	219322.0	1000	100	1.0	0.001

267148.0	182598.0	2000	100	1.0	0.01

267148.0	198896.0	3000	100	1.0	0.1

267148.0	193820.0	4000	100	1.0	1.0

267148.0	220247.0	1000	200	5.0	0.001

267148.0	180424.0	2000	200	5.0	0.01

267148.0	185651.0	3000	200	5.0	0.1

267148.0	193591.0	4000	200	5.0	1.0

267148.0	215661.0	1000	300	25.0	0.001

267148.0	209678.0	2000	300	25.0	0.01

267148.0	170769.0	3000	300	25.0	0.1

267148.0	217307.0	4000	300	25.0	1.0

267148.0	235975.0	1000	400	125.0	0.001

267148.0	175266.0	2000	400	125.0	0.01

267148.0	206359.0	3000	400	125.0	0.1

267148.0	210263.0	4000	400	125.0	1.0

267148.0	249266.0	1000	100	1.0	0.001

267148.0	218529.0	2000	100	1.0	0.01

267148.0	176458.0	3000	100	1.0	0.1

267148.0	224822.0	4000	100	1.0	1.0

267148.0	217514.0	1000	200	5.0	0.001

267148.0	183762.0	2000	200	5.0	0.01

267148.0	187024.0	3000	200	5.0	0.1

267148.0	198984.0	4000	200	5.0	1.0

267148.0	225182.0	1000	300	25.0	0.001

267148.0	191799.0	2000	300	25.0	0.01

267148.0	187962.0	3000	300	25.0	0.1

267148.0	236568.0	4000	300	25.0	1.0

267148.0	192205.0	1000	400	125.0	0.001

267148.0	193970.0	2000	400	125.0	0.01

267148.0	175103.0	3000	400	125.0	0.1

267148.0	207455.0	4000	400	125.0	1.0

267148.0	218040.0	1000	100	1.0	0.001

267148.0	218258.0	2000	100	1.0	0.01

267148.0	184265.0	3000	100	1.0	0.1

267148.0	240584.0	4000	100	1.0	1.0

267148.0	224298.0	1000	200	5.0	0.001

267148.0	195951.0	2000	200	5.0	0.01

267148.0	179369.0	3000	200	5.0	0.1

267148.0	233421.0	4000	200	5.0	1.0

267148.0	229267.0	1000	300	25.0	0.001

267148.0	256374.0	2000	300	25.0	0.01

267148.0	176742.0	3000	300	25.0	0.1

267148.0	209417.0	4000	300	25.0	1.0

267148.0	214660.0	1000	400	125.0	0.001

267148.0	183362.0	2000	400	125.0	0.01

267148.0	169128.0	3000	400	125.0	0.1

267148.0	224002.0	4000	400	125.0	1.0

267148.0	197360.0	1000	100	1.0	0.001

267148.0	200459.0	2000	100	1.0	0.01

267148.0	172830.0	3000	100	1.0	0.1

267148.0	218803.0	4000	100	1.0	1.0

267148.0	206067.0	1000	200	5.0	0.001

267148.0	189868.0	2000	200	5.0	0.01

267148.0	233528.0	3000	200	5.0	0.1

267148.0	214318.0	4000	200	5.0	1.0

267148.0	240903.0	1000	300	25.0	0.001

267148.0	236715.0	2000	300	25.0	0.01

267148.0	188429.0	3000	300	25.0	0.1

267148.0	229219.0	4000	300	25.0	1.0

267148.0	207532.0	1000	400	125.0	0.001

267148.0	183681.0	2000	400	125.0	0.01

267148.0	209665.0	3000	400	125.0	0.1

267148.0	221443.0	4000	400	125.0	1.0

267148.0	247335.0	1000	100	1.0	0.001

267148.0	187074.0	2000	100	1.0	0.01

267148.0	183014.0	3000	100	1.0	0.1

267148.0	226899.0	4000	100	1.0	1.0

267148.0	246591.0	1000	200	5.0	0.001

267148.0	187836.0	2000	200	5.0	0.01

267148.0	186242.0	3000	200	5.0	0.1

267148.0	221507.0	4000	200	5.0	1.0

267148.0	209830.0	1000	300	25.0	0.001

267148.0	198904.0	2000	300	25.0	0.01

267148.0	206736.0	3000	300	25.0	0.1

267148.0	199239.0	4000	300	25.0	1.0

267148.0	197477.0	1000	400	125.0	0.001

267148.0	179878.0	2000	400	125.0	0.01

267148.0	179481.0	3000	400	125.0	0.1

267148.0	273389.0	4000	400	125.0	1.0

267148.0	201084.0	1000	100	1.0	0.001

267148.0	184956.0	2000	100	1.0	0.01

267148.0	210555.0	3000	100	1.0	0.1

267148.0	222176.0	4000	100	1.0	1.0

267148.0	209634.0	1000	200	5.0	0.001

267148.0	199143.0	2000	200	5.0	0.01

267148.0	183721.0	3000	200	5.0	0.1

267148.0	213209.0	4000	200	5.0	1.0

267148.0	199858.0	1000	300	25.0	0.001

267148.0	189870.0	2000	300	25.0	0.01

267148.0	170356.0	3000	300	25.0	0.1

267148.0	210036.0	4000	300	25.0	1.0

267148.0	197911.0	1000	400	125.0	0.001

267148.0	190824.0	2000	400	125.0	0.01

267148.0	181634.0	3000	400	125.0	0.1

267148.0	219952.0	4000	400	125.0	1.0

267148.0	194954.0	1000	100	1.0	0.001

267148.0	211951.0	2000	100	1.0	0.01

267148.0	185475.0	3000	100	1.0	0.1

267148.0	189061.0	4000	100	1.0	1.0

267148.0	221586.0	1000	200	5.0	0.001

267148.0	188690.0	2000	200	5.0	0.01

267148.0	162917.0	3000	200	5.0	0.1

267148.0	204174.0	4000	200	5.0	1.0

267148.0	213855.0	1000	300	25.0	0.001

267148.0	174751.0	2000	300	25.0	0.01

267148.0	173263.0	3000	300	25.0	0.1

267148.0	213040.0	4000	300	25.0	1.0

267148.0	236266.0	1000	400	125.0	0.001

267148.0	178673.0	2000	400	125.0	0.01

267148.0	203053.0	3000	400	125.0	0.1

267148.0	214291.0	4000	400	125.0	1.0

267148.0	227626.0	1000	100	1.0	0.001

267148.0	187504.0	2000	100	1.0	0.01

267148.0	217717.0	3000	100	1.0	0.1

267148.0	210774.0	4000	100	1.0	1.0

267148.0	214190.0	1000	200	5.0	0.001

267148.0	182379.0	2000	200	5.0	0.01

267148.0	175011.0	3000	200	5.0	0.1

267148.0	223920.0	4000	200	5.0	1.0

267148.0	193276.0	1000	300	25.0	0.001

267148.0	174817.0	2000	300	25.0	0.01

267148.0	195418.0	3000	300	25.0	0.1

267148.0	211667.0	4000	300	25.0	1.0

267148.0	214987.0	1000	400	125.0	0.001

267148.0	176302.0	2000	400	125.0	0.01

267148.0	174234.0	3000	400	125.0	0.1

267148.0	211126.0	4000	400	125.0	1.0

267148.0	201634.0	1000	100	1.0	0.001

267148.0	203724.0	2000	100	1.0	0.01

267148.0	174683.0	3000	100	1.0	0.1

267148.0	199591.0	4000	100	1.0	1.0

267148.0	226547.0	1000	200	5.0	0.001

267148.0	210454.0	2000	200	5.0	0.01

267148.0	188428.0	3000	200	5.0	0.1

267148.0	216204.0	4000	200	5.0	1.0

267148.0	210275.0	1000	300	25.0	0.001

267148.0	225739.0	2000	300	25.0	0.01

267148.0	176623.0	3000	300	25.0	0.1

267148.0	205219.0	4000	300	25.0	1.0

267148.0	209766.0	1000	400	125.0	0.001

267148.0	175317.0	2000	400	125.0	0.01

267148.0	179466.0	3000	400	125.0	0.1

267148.0	218149.0	4000	400	125.0	1.0

267148.0	206571.0	1000	100	1.0	0.001

267148.0	212838.0	2000	100	1.0	0.01

267148.0	217644.0	3000	100	1.0	0.1

267148.0	215762.0	4000	100	1.0	1.0

267148.0	221661.0	1000	200	5.0	0.001

267148.0	188060.0	2000	200	5.0	0.01

267148.0	183799.0	3000	200	5.0	0.1

267148.0	227368.0	4000	200	5.0	1.0

267148.0	210901.0	1000	300	25.0	0.001

267148.0	196504.0	2000	300	25.0	0.01

267148.0	174285.0	3000	300	25.0	0.1

267148.0	206002.0	4000	300	25.0	1.0

267148.0	209077.0	1000	400	125.0	0.001

267148.0	229328.0	2000	400	125.0	0.01

267148.0	207922.0	3000	400	125.0	0.1

267148.0	215770.0	4000	400	125.0	1.0

267148.0	211786.0	1000	100	1.0	0.001

267148.0	220178.0	2000	100	1.0	0.01

267148.0	173145.0	3000	100	1.0	0.1

267148.0	205853.0	4000	100	1.0	1.0

267148.0	201134.0	1000	200	5.0	0.001

267148.0	180429.0	2000	200	5.0	0.01

267148.0	193271.0	3000	200	5.0	0.1

267148.0	246290.0	4000	200	5.0	1.0

267148.0	194823.0	1000	300	25.0	0.001

267148.0	172925.0	2000	300	25.0	0.01

267148.0	176774.0	3000	300	25.0	0.1

267148.0	215230.0	4000	300	25.0	1.0

267148.0	253159.0	1000	400	125.0	0.001

267148.0	191140.0	2000	400	125.0	0.01

267148.0	215870.0	3000	400	125.0	0.1

267148.0	209715.0	4000	400	125.0	1.0

267148.0	190977.0	1000	100	1.0	0.001

267148.0	186592.0	2000	100	1.0	0.01

267148.0	168455.0	3000	100	1.0	0.1

267148.0	201850.0	4000	100	1.0	1.0

267148.0	226663.0	1000	200	5.0	0.001

267148.0	185770.0	2000	200	5.0	0.01

267148.0	179307.0	3000	200	5.0	0.1

267148.0	213633.0	4000	200	5.0	1.0

267148.0	199032.0	1000	300	25.0	0.001

267148.0	201258.0	2000	300	25.0	0.01

267148.0	169546.0	3000	300	25.0	0.1

267148.0	206525.0	4000	300	25.0	1.0

